
Symbol table '.dynsym' contains 2370 entries:
   Num:    Value          Size Type    Bind   Vis      Ndx Name
   847: 00000000000a2810   194 FUNC    GLOBAL DEFAULT   15 envz_entry@@GLIBC_2.2.5
   848: 000000000011fd30    37 FUNC    GLOBAL DEFAULT   15 pivot_root@@GLIBC_2.2.5
   849: 00000000001220a0  2097 FUNC    WEAK   DEFAULT   15 sprofil@@GLIBC_2.2.5
   850: 0000000000123aa0    85 FUNC    GLOBAL DEFAULT   15 __towupper_l@@GLIBC_2.2.5
   851: 0000000000136720  1405 FUNC    GLOBAL DEFAULT   15 rexec_af@@GLIBC_2.2.5
   852: 00000000001ed6a0   224 OBJECT  GLOBAL DEFAULT   34 _IO_2_1_stdout_@@GLIBC_2.2.5
   853: 0000000000153660   202 FUNC    GLOBAL DEFAULT   15 xprt_unregister@@GLIBC_2.2.5
   854: 0000000000032930  3662 FUNC    WEAK   DEFAULT   15 newlocale@@GLIBC_2.3
   855: 00000000001462e0   137 FUNC    GLOBAL DEFAULT   15 xdr_authunix_parms@@GLIBC_2.2.5
   856: 0000000000119be0  1015 FUNC    WEAK   DEFAULT   15 tsearch@@GLIBC_2.2.5
   857: 00000000001389b0   454 FUNC    GLOBAL DEFAULT   15 getaliasbyname@@GLIBC_2.2.5
   858: 0000000000153ba0   122 FUNC    GLOBAL DEFAULT   15 svcerr_progvers@@GLIBC_2.2.5
   859: 0000000000034420    23 FUNC    WEAK   DEFAULT   15 isspace_l@@GLIBC_2.3
   860: 000000000013c560    45 FUNC    GLOBAL DEFAULT   15 inet6_opt_get_val@@GLIBC_2.5
   861: 00000000000a2100   269 FUNC    WEAK   DEFAULT   15 argz_insert@@GLIBC_2.2.5
   862: 0000000000042f70   265 FUNC    WEAK   DEFAULT   15 gsignal@@GLIBC_2.2.5
   863: 0000000000130b10  1398 FUNC    GLOBAL DEFAULT   15 gethostbyname2_r@@GLIBC_2.2.5
   864: 0000000000046e10   289 FUNC    GLOBAL DEFAULT   15 __cxa_atexit@@GLIBC_2.2.5
   865: 000000000010c320    30 FUNC    WEAK   DEFAULT   15 posix_spawn_file_actions_init@@GLIBC_2.2.5
   866: 000000000008cd80    12 FUNC    GLOBAL DEFAULT   15 __fwriting@@GLIBC_2.2.5
   867: 000000000011fd60    40 FUNC    WEAK   DEFAULT   15 prctl@@GLIBC_2.2.5
   868: 0000000000118730    21 FUNC    GLOBAL DEFAULT   15 setlogmask@@GLIBC_2.2.5
   869: 000000000009c400   567 FUNC    WEAK   DEFAULT   15 malloc_stats@@GLIBC_2.2.5
   870: 0000000000123c80    77 FUNC    GLOBAL DEFAULT   15 __towctrans_l@@GLIBC_2.2.5
   871: 0000000000156480   136 FUNC    GLOBAL DEFAULT   15 xdr_enum@@GLIBC_2.2.5
   872: 00000000000a8720    93 FUNC    GLOBAL DEFAULT   15 __strsep_3c@GLIBC_2.2.5
   873: 00000000001eb120    40 OBJECT  GLOBAL DEFAULT   30 h_errlist@@GLIBC_2.2.5
   874: 000000000011fe20    37 FUNC    GLOBAL DEFAULT   15 unshare@@GLIBC_2.4
   875: 000000000008e180    91 FUNC    WEAK   DEFAULT   15 fread_unlocked@@GLIBC_2.2.5
   876: 00000000001142b0    92 FUNC    WEAK   DEFAULT   15 brk@@GLIBC_2.2.5
   877: 000000000010d8b0    84 FUNC    GLOBAL DEFAULT   15 statx@@GLIBC_2.28
   878: 0000000000120540   185 FUNC    WEAK   DEFAULT   15 send@@GLIBC_2.2.5
   879: 00000000000343e0    23 FUNC    WEAK   DEFAULT   15 isprint_l@@GLIBC_2.3
   880: 00000000000d4210    37 FUNC    WEAK   DEFAULT   15 setitimer@@GLIBC_2.2.5
   881: 0000000000123350    77 FUNC    GLOBAL DEFAULT   15 __towctrans@@GLIBC_2.2.5
   882: 00000000000633e0   172 FUNC    GLOBAL DEFAULT   15 __isoc99_vsscanf@@GLIBC_2.7
   883: 00000000001ead00   512 OBJECT  GLOBAL DEFAULT   30 sys_sigabbrev@GLIBC_2.2.5
   884: 00000000001ead00   520 OBJECT  GLOBAL DEFAULT   30 sys_sigabbrev@@GLIBC_2.3.3
   885: 0000000000054f50   352 FUNC    WEAK   DEFAULT   15 setcontext@@GLIBC_2.2.5
   886: 0000000000123930   122 FUNC    WEAK   DEFAULT   15 iswupper_l@@GLIBC_2.3
   887: 000000000011f310    50 FUNC    GLOBAL DEFAULT   15 signalfd@@GLIBC_2.7
   888: 0000000000043af0    70 FUNC    GLOBAL DEFAULT   15 sigemptyset@@GLIBC_2.2.5
   889: 000000000013b820   166 FUNC    GLOBAL DEFAULT   15 inet6_option_next@@GLIBC_2.3.3
   890: 0000000000160210  1041 FUNC    GLOBAL DEFAULT   15 _dl_sym@@GLIBC_PRIVATE
   891: 00000000001183d0   619 FUNC    GLOBAL DEFAULT   15 openlog@@GLIBC_2.2.5
   892: 0000000000105e60  3273 FUNC    GLOBAL DEFAULT   15 getaddrinfo@@GLIBC_2.2.5
   893: 0000000000093460   232 FUNC    GLOBAL DEFAULT   15 _IO_init_marker@@GLIBC_2.2.5
   894: 000000000008dfa0    45 FUNC    GLOBAL DEFAULT   15 getchar_unlocked@@GLIBC_2.2.5
   895: 00000000000a0570   155 IFUNC   GLOBAL DEFAULT   15 memset@@GLIBC_2.2.5
   896: 000000000011cbf0   177 FUNC    GLOBAL DEFAULT   15 dirname@@GLIBC_2.2.5
   897: 0000000000025ae0    12 FUNC    GLOBAL DEFAULT   15 __gconv_get_alias_db@@GLIBC_PRIVATE
   898: 00000000000326c0   458 FUNC    GLOBAL DEFAULT   15 localeconv@@GLIBC_2.2.5
   899: 00000000001136d0    13 FUNC    GLOBAL DEFAULT   15 cfgetospeed@@GLIBC_2.2.5
   900: 00000000001144a0   153 FUNC    WEAK   DEFAULT   15 writev@@GLIBC_2.2.5
   901: 0000000000114820   340 FUNC    GLOBAL DEFAULT   15 pwritev64v2@@GLIBC_2.26
   902: 00000000000921f0   788 FUNC    GLOBAL DEFAULT   15 _IO_default_xsgetn@@GLIBC_2.2.5
   903: 00000000000340a0    29 FUNC    GLOBAL DEFAULT   15 isalnum@@GLIBC_2.2.5
   904: 000000000015ca20   138 FUNC    WEAK   DEFAULT   15 setutent@@GLIBC_2.2.5
   905: 00000000001481b0   210 FUNC    GLOBAL DEFAULT   15 _seterr_reply@@GLIBC_2.2.5
   906: 0000000000087600   114 FUNC    GLOBAL DEFAULT   15 _IO_switch_to_wget_mode@@GLIBC_2.2.5
   907: 000000000013c620    70 FUNC    GLOBAL DEFAULT   15 inet6_rth_add@@GLIBC_2.5
   908: 000000000008df70    37 FUNC    WEAK   DEFAULT   15 fgetc_unlocked@@GLIBC_2.2.5
   909: 0000000000086510   179 FUNC    GLOBAL DEFAULT   15 swprintf@@GLIBC_2.2.5
   910: 000000000008b590   368 FUNC    GLOBAL DEFAULT   15 getchar@@GLIBC_2.2.5
   911: 000000000011bcb0   188 FUNC    GLOBAL DEFAULT   15 warn@@GLIBC_2.2.5
   912: 000000000015cc90   129 FUNC    WEAK   DEFAULT   15 getutid@@GLIBC_2.2.5
   913: 000000000011f850    61 FUNC    GLOBAL DEFAULT   15 pkey_mprotect@@GLIBC_2.27
   914: 000000000002f5d0    12 FUNC    GLOBAL DEFAULT   15 __gconv_get_cache@@GLIBC_PRIVATE
   915: 00000000000e6480  7375 FUNC    GLOBAL DEFAULT   15 glob@@GLIBC_2.27
   916: 00000000000a0320    37 IFUNC   GLOBAL DEFAULT   15 strstr@@GLIBC_2.2.5
   917: 0000000000160e50  7359 FUNC    GLOBAL DEFAULT   15 glob@GLIBC_2.2.5
   918: 0000000000121180    50 FUNC    WEAK   DEFAULT   15 semtimedop@@GLIBC_2.3.3
   919: 00000000000467b0    35 FUNC    WEAK   DEFAULT   15 __secure_getenv@GLIBC_2.2.5
   920: 00000000000bdf80    73 IFUNC   WEAK   DEFAULT   15 wcsnlen@@GLIBC_2.2.5
   921: 000000000009f260    34 IFUNC   GLOBAL DEFAULT   15 strcspn@@GLIBC_2.2.5
   922: 00000000000be0f0    20 FUNC    GLOBAL DEFAULT   15 __wcstof_internal@@GLIBC_2.2.5
   923: 0000000000034120    30 FUNC    GLOBAL DEFAULT   15 islower@@GLIBC_2.2.5
   924: 0000000000113c50    54 FUNC    GLOBAL DEFAULT   15 tcsendbreak@@GLIBC_2.2.5
   925: 00000000000de2c0     9 FUNC    GLOBAL DEFAULT   15 telldir@@GLIBC_2.2.5
   926: 000000000004c410    14 FUNC    GLOBAL DEFAULT   15 __strtof_l@@GLIBC_2.2.5
   927: 0000000000113110    70 FUNC    WEAK   DEFAULT   15 utimensat@@GLIBC_2.6
   928: 0000000000118bf0   171 FUNC    GLOBAL DEFAULT   15 fcvt@@GLIBC_2.2.5
   929: 0000000000084ba0   361 FUNC    GLOBAL DEFAULT   15 _IO_setbuffer@@GLIBC_2.2.5
   930: 0000000000093890     8 FUNC    GLOBAL DEFAULT   15 _IO_iter_file@@GLIBC_2.2.5
   931: 000000000010fd60    37 FUNC    WEAK   DEFAULT   15 rmdir@@GLIBC_2.2.5
   932: 0000000000024430    21 FUNC    GLOBAL DEFAULT   15 __errno_location@@GLIBC_2.2.5
   933: 0000000000113840   478 FUNC    GLOBAL DEFAULT   15 tcsetattr@@GLIBC_2.2.5
   934: 0000000000049050    14 FUNC    WEAK   DEFAULT   15 __strtoll_l@@GLIBC_2.2.5
   935: 0000000000120190    37 FUNC    WEAK   DEFAULT   15 bind@@GLIBC_2.2.5
   936: 000000000008b340   265 FUNC    GLOBAL DEFAULT   15 fseek@@GLIBC_2.2.5
   937: 0000000000148fe0   136 FUNC    GLOBAL DEFAULT   15 xdr_float@@GLIBC_2.2.5
   938: 000000000010ea40    37 FUNC    WEAK   DEFAULT   15 chdir@@GLIBC_2.2.5
   939: 000000000010dd10   294 FUNC    WEAK   DEFAULT   15 open64@@GLIBC_2.2.5
   940: 0000000000101050  1498 FUNC    GLOBAL DEFAULT   15 confstr@@GLIBC_2.2.5
   941: 000000000009e3b0   138 FUNC    GLOBAL DEFAULT   15 muntrace@@GLIBC_2.2.5
   942: 000000000010dff0   153 FUNC    GLOBAL DEFAULT   15 read@@GLIBC_2.2.5
   943: 00000000001146c0   340 FUNC    GLOBAL DEFAULT   15 preadv2@@GLIBC_2.26
   944: 000000000013c740    38 FUNC    GLOBAL DEFAULT   15 inet6_rth_segments@@GLIBC_2.5
   945: 00000000000a0440   105 IFUNC   GLOBAL DEFAULT   15 memcmp@@GLIBC_2.2.5
   946: 00000000001259a0   186 FUNC    GLOBAL DEFAULT   15 getsgent@@GLIBC_2.10
   947: 00000000000855d0   336 FUNC    GLOBAL DEFAULT   15 getwchar@@GLIBC_2.2.5
   948: 0000000000114c60    53 FUNC    WEAK   DEFAULT   15 getpagesize@@GLIBC_2.2.5
   949: 00000000001392e0  2662 FUNC    GLOBAL DEFAULT   15 getnameinfo@@GLIBC_2.2.5
   950: 0000000000157930   281 FUNC    GLOBAL DEFAULT   15 xdr_sizeof@@GLIBC_2.2.5
   951: 0000000000034a70    14 FUNC    WEAK   DEFAULT   15 dgettext@@GLIBC_2.2.5
   952: 0000000000083120   370 FUNC    GLOBAL DEFAULT   15 _IO_ftell@@GLIBC_2.2.5
   953: 0000000000085fc0   265 FUNC    GLOBAL DEFAULT   15 putwc@@GLIBC_2.2.5
   954: 000000000012e810    20 FUNC    GLOBAL DEFAULT   15 __pread_chk@@GLIBC_2.4
   955: 0000000000061e50   197 FUNC    GLOBAL DEFAULT   15 _IO_sprintf@@GLIBC_2.2.5
   956: 00000000000938a0    95 FUNC    GLOBAL DEFAULT   15 _IO_list_lock@@GLIBC_2.2.5
   957: 0000000000146ee0   114 FUNC    GLOBAL DEFAULT   15 getrpcport@@GLIBC_2.2.5
   958: 00000000001182f0   192 FUNC    GLOBAL DEFAULT   15 __syslog_chk@@GLIBC_2.4
   959: 00000000000dfcc0   222 FUNC    GLOBAL DEFAULT   15 endgrent@@GLIBC_2.2.5
   960: 00000000000d00d0   225 FUNC    GLOBAL DEFAULT   15 asctime@@GLIBC_2.2.5
   961: 000000000009f3e0    69 FUNC    WEAK   DEFAULT   15 strndup@@GLIBC_2.2.5
   962: 000000000011fb80    40 FUNC    GLOBAL DEFAULT   15 init_module@@GLIBC_2.2.5
   963: 0000000000118b30    37 FUNC    GLOBAL DEFAULT   15 mlock@@GLIBC_2.2.5
   964: 000000000014fa00    95 FUNC    GLOBAL DEFAULT   15 clnt_sperrno@@GLIBC_2.2.5
   965: 0000000000149b00   193 FUNC    GLOBAL DEFAULT   15 xdrrec_skiprecord@@GLIBC_2.2.5
   966: 00000000000a2c80  3726 FUNC    GLOBAL DEFAULT   15 __strcoll_l@@GLIBC_2.2.5
   967: 00000000000bd9c0   730 FUNC    WEAK   DEFAULT   15 mbsnrtowcs@@GLIBC_2.2.5
   968: 0000000000142f80   168 FUNC    GLOBAL DEFAULT   15 __gai_sigqueue@@GLIBC_PRIVATE
   969: 0000000000034230    47 FUNC    GLOBAL DEFAULT   15 toupper@@GLIBC_2.2.5
   970: 0000000000126ca0   176 FUNC    WEAK   DEFAULT   15 sgetsgent_r@@GLIBC_2.10
   971: 0000000000047480   145 FUNC    GLOBAL DEFAULT   15 mbtowc@@GLIBC_2.2.5
   972: 0000000000133060   218 FUNC    GLOBAL DEFAULT   15 setprotoent@@GLIBC_2.2.5
   973: 00000000000e40f0    12 FUNC    GLOBAL DEFAULT   15 __getpid@@GLIBC_2.2.5
   974: 000000000011f350    37 FUNC    GLOBAL DEFAULT   15 eventfd@@GLIBC_2.7
   975: 0000000000152980   310 FUNC    GLOBAL DEFAULT   15 netname2user@@GLIBC_2.2.5
   976: 00000000000342b0    33 FUNC    GLOBAL DEFAULT   15 _toupper@@GLIBC_2.2.5
   977: 00000000001202c0    40 FUNC    WEAK   DEFAULT   15 getsockopt@@GLIBC_2.2.5
   978: 00000000001545f0   563 FUNC    GLOBAL DEFAULT   15 svctcp_create@@GLIBC_2.2.5
   979: 0000000000120030    37 FUNC    GLOBAL DEFAULT   15 pkey_alloc@@GLIBC_2.27
   980: 0000000000083500   737 FUNC    WEAK   DEFAULT   15 getdelim@@GLIBC_2.2.5
   981: 0000000000086ee0   105 FUNC    GLOBAL DEFAULT   15 _IO_wsetb@@GLIBC_2.2.5
   982: 00000000000df400   152 FUNC    GLOBAL DEFAULT   15 setgroups@@GLIBC_2.2.5
   983: 000000000011cfd0    40 FUNC    GLOBAL DEFAULT   15 setxattr@@GLIBC_2.3
   984: 000000000014fa60   132 FUNC    GLOBAL DEFAULT   15 clnt_perrno@@GLIBC_2.2.5
   985: 0000000000091eb0   183 FUNC    GLOBAL DEFAULT   15 _IO_doallocbuf@@GLIBC_2.2.5
   986: 0000000000047fe0   104 FUNC    WEAK   DEFAULT   15 erand48_r@@GLIBC_2.2.5
   987: 0000000000047e50    72 FUNC    GLOBAL DEFAULT   15 lrand48@@GLIBC_2.2.5
   988: 000000000015e4e0   775 FUNC    GLOBAL DEFAULT   15 grantpt@@GLIBC_2.2.5
   989: 0000000000141410   558 FUNC    GLOBAL DEFAULT   15 __resolv_context_get@@GLIBC_PRIVATE
   990: 000000000010f450   884 FUNC    GLOBAL DEFAULT   15 ttyname@@GLIBC_2.2.5
   991: 00000000000cb230    23 FUNC    GLOBAL DEFAULT   15 mbrtoc32@@GLIBC_2.16
   992: 00000000000a0610   183 IFUNC   WEAK   DEFAULT   15 mempcpy@@GLIBC_2.2.5
   993: 0000000000094d10    46 FUNC    GLOBAL DEFAULT   15 pthread_attr_init@@GLIBC_2.2.5
   994: 000000000013de00   329 FUNC    GLOBAL DEFAULT   15 herror@@GLIBC_2.2.5
   995: 00000000001025c0    28 FUNC    GLOBAL DEFAULT   15 getopt@@GLIBC_2.2.5
   996: 00000000000be050    22 FUNC    WEAK   DEFAULT   15 wcstoul@@GLIBC_2.2.5
   997: 000000000015df90   303 FUNC    WEAK   DEFAULT   15 utmpname@@GLIBC_2.2.5
   998: 000000000012e720   167 FUNC    GLOBAL DEFAULT   15 __fgets_unlocked_chk@@GLIBC_2.4
   999: 000000000015c920    58 FUNC    WEAK   DEFAULT   15 getlogin_r@@GLIBC_2.2.5
  1000: 0000000000034380    23 FUNC    WEAK   DEFAULT   15 isdigit_l@@GLIBC_2.3
  1001: 00000000000620a0    11 FUNC    WEAK   DEFAULT   15 vfwprintf@@GLIBC_2.2.5
  1002: 0000000000084780   502 FUNC    GLOBAL DEFAULT   15 _IO_seekoff@@GLIBC_2.2.5
  1003: 00000000001162a0   205 FUNC    GLOBAL DEFAULT   15 __setmntent@@GLIBC_2.2.5
  1004: 0000000000119710   204 FUNC    WEAK   DEFAULT   15 hcreate_r@@GLIBC_2.2.5
  1005: 0000000000113c10    18 FUNC    GLOBAL DEFAULT   15 tcflow@@GLIBC_2.2.5
  1006: 00000000000be050    22 FUNC    WEAK   DEFAULT   15 wcstouq@@GLIBC_2.2.5
  1007: 00000000000874c0   171 FUNC    GLOBAL DEFAULT   15 _IO_wdoallocbuf@@GLIBC_2.2.5
  1008: 0000000000136ca0    20 FUNC    GLOBAL DEFAULT   15 rexec@@GLIBC_2.2.5
  1009: 0000000000121040    42 FUNC    GLOBAL DEFAULT   15 msgget@@GLIBC_2.2.5
  1010: 00000000000c1340    14 FUNC    WEAK   DEFAULT   15 wcstof32x_l@@GLIBC_2.27
  1011: 0000000000086790   181 FUNC    GLOBAL DEFAULT   15 fwscanf@@GLIBC_2.2.5
  1012: 0000000000157170   138 FUNC    GLOBAL DEFAULT   15 xdr_int16_t@@GLIBC_2.2.5
  1013: 00000000001f1188     8 OBJECT  GLOBAL DEFAULT   35 _dl_open_hook@@GLIBC_PRIVATE
  1014: 000000000012e920    20 FUNC    GLOBAL DEFAULT   15 __getcwd_chk@@GLIBC_2.4
  1015: 000000000010dc10   108 FUNC    GLOBAL DEFAULT   15 fchmodat@@GLIBC_2.4
  1016: 00000000000a2bd0   116 FUNC    GLOBAL DEFAULT   15 envz_strip@@GLIBC_2.2.5
  1017: 000000000010e8f0    37 FUNC    WEAK   DEFAULT   15 dup2@@GLIBC_2.2.5
  1018: 000000000008abf0   221 FUNC    GLOBAL DEFAULT   15 clearerr@@GLIBC_2.2.5
  1019: 0000000000092720    57 FUNC    GLOBAL DEFAULT   15 _IO_enable_locks@@GLIBC_PRIVATE
  1020: 00000000000580b0    20 FUNC    GLOBAL DEFAULT   15 __strtof128_internal@@GLIBC_2.26
  1021: 000000000010e920    37 FUNC    WEAK   DEFAULT   15 dup3@@GLIBC_2.9
  1022: 00000000001358e0  2674 FUNC    GLOBAL DEFAULT   15 rcmd_af@@GLIBC_2.2.5
  1023: 00000000001ef600     8 OBJECT  WEAK   DEFAULT   35 environ@@GLIBC_2.2.5
  1024: 00000000000e2e60   117 FUNC    WEAK   DEFAULT   15 pause@@GLIBC_2.2.5
  1025: 0000000000153450   201 FUNC    GLOBAL DEFAULT   15 __rpc_thread_svc_max_pollfd@@GLIBC_2.2.5
  1026: 000000000009e9a0   141 FUNC    GLOBAL DEFAULT   15 __libc_scratch_buffer_grow@@GLIBC_PRIVATE
  1027: 0000000000046580   345 FUNC    WEAK   DEFAULT   15 unsetenv@@GLIBC_2.2.5
  1028: 00000000001025e0    28 FUNC    GLOBAL DEFAULT   15 __posix_getopt@@GLIBC_2.10
  1029: 0000000000047d60    79 FUNC    GLOBAL DEFAULT   15 rand_r@@GLIBC_2.2.5
  1030: 0000000000041f00    30 FUNC    GLOBAL DEFAULT   15 __finite@@GLIBC_2.2.5
  1031: 0000000000093e70    22 FUNC    GLOBAL DEFAULT   15 _IO_str_init_static@@GLIBC_2.2.5
  1032: 00000000000d0dc0    36 FUNC    WEAK   DEFAULT   15 timelocal@@GLIBC_2.2.5
  1033: 000000000015fa80   409 FUNC    GLOBAL DEFAULT   15 __libc_dlvsym@@GLIBC_PRIVATE
  1034: 00000000000495e0    22 FUNC    WEAK   DEFAULT   15 strtof64x@@GLIBC_2.27
  1035: 0000000000157720   255 FUNC    GLOBAL DEFAULT   15 xdr_pointer@@GLIBC_2.2.5
  1036: 00000000000a2270   193 FUNC    WEAK   DEFAULT   15 argz_add_sep@@GLIBC_2.2.5
  1037: 00000000000bd0c0   359 FUNC    GLOBAL DEFAULT   15 wctob@@GLIBC_2.2.5
  1038: 0000000000042cc0    69 FUNC    WEAK   DEFAULT   15 longjmp@@GLIBC_2.2.5
  1039: 000000000010d530    84 FUNC    GLOBAL DEFAULT   15 __fxstat64@@GLIBC_2.2.5
  1040: 000000000008f600   812 FUNC    GLOBAL DEFAULT   15 _IO_file_xsputn@@GLIBC_2.2.5
  1041: 00000000000d4af0    22 FUNC    GLOBAL DEFAULT   15 strptime@@GLIBC_2.2.5
  1042: 000000000014f6d0   766 FUNC    GLOBAL DEFAULT   15 clnt_sperror@@GLIBC_2.2.5
  1043: 000000000011f110    14 FUNC    GLOBAL DEFAULT   15 __adjtimex@@GLIBC_2.2.5
  1044: 000000000012e170    28 FUNC    GLOBAL DEFAULT   15 __vprintf_chk@@GLIBC_2.3.4
  1045: 00000000001207a0    37 FUNC    WEAK   DEFAULT   15 shutdown@@GLIBC_2.2.5
  1046: 000000000011ff70    37 FUNC    GLOBAL DEFAULT   15 setns@@GLIBC_2.14
  1047: 0000000000162c20    24 FUNC    GLOBAL DEFAULT   15 fattach@GLIBC_2.2.5
  1048: 000000000008c030    12 FUNC    WEAK   DEFAULT   15 vsnprintf@@GLIBC_2.2.5
  1049: 0000000000042cb0    11 FUNC    GLOBAL DEFAULT   15 _setjmp@@GLIBC_2.2.5
  1050: 0000000000160bd0    21 FUNC    GLOBAL DEFAULT   15 malloc_get_state@GLIBC_2.2.5
  1051: 0000000000162c80    24 FUNC    GLOBAL DEFAULT   15 getpmsg@GLIBC_2.2.5
  1052: 0000000000112980   149 FUNC    WEAK   DEFAULT   15 poll@@GLIBC_2.2.5
  1053: 0000000000083990    12 FUNC    GLOBAL DEFAULT   15 _IO_getline@@GLIBC_2.2.5
  1054: 000000000015e870   694 FUNC    GLOBAL DEFAULT   15 ptsname@@GLIBC_2.2.5
  1055: 00000000000e31d0   299 FUNC    GLOBAL DEFAULT   15 fexecve@@GLIBC_2.2.5
  1056: 00000000000ff560   296 FUNC    WEAK   DEFAULT   15 re_comp@@GLIBC_2.2.5
  1057: 000000000014f9d0    36 FUNC    GLOBAL DEFAULT   15 clnt_perror@@GLIBC_2.2.5
  1058: 0000000000119210    53 FUNC    GLOBAL DEFAULT   15 qgcvt@@GLIBC_2.2.5
  1059: 0000000000153920   103 FUNC    GLOBAL DEFAULT   15 svcerr_noproc@@GLIBC_2.2.5
  1060: 000000000012e0b0   192 FUNC    GLOBAL DEFAULT   15 __fprintf_chk@@GLIBC_2.3.4
  1061: 000000000011f720   149 FUNC    GLOBAL DEFAULT   15 open_by_handle_at@@GLIBC_2.14
  1062: 0000000000093590    11 FUNC    GLOBAL DEFAULT   15 _IO_marker_difference@@GLIBC_2.2.5
  1063: 00000000000bdff0    20 FUNC    GLOBAL DEFAULT   15 __wcstol_internal@@GLIBC_2.2.5
  1064: 0000000000062260   308 FUNC    GLOBAL DEFAULT   15 _IO_sscanf@@GLIBC_2.2.5
  1065: 00000000000a08d0    76 IFUNC   GLOBAL DEFAULT   15 __strncasecmp_l@@GLIBC_2.2.5
  1066: 00000000000cdf30    14 FUNC    WEAK   DEFAULT   15 wcstof128_l@@GLIBC_2.26
  1067: 0000000000043ba0    68 FUNC    GLOBAL DEFAULT   15 sigaddset@@GLIBC_2.2.5
  1068: 00000000000d0240    25 FUNC    GLOBAL DEFAULT   15 ctime@@GLIBC_2.2.5
  1069: 0000000000122fb0   137 FUNC    WEAK   DEFAULT   15 iswupper@@GLIBC_2.2.5
  1070: 0000000000153b30   103 FUNC    GLOBAL DEFAULT   15 svcerr_noprog@@GLIBC_2.2.5
  1071: 00000000001132c0   165 FUNC    GLOBAL DEFAULT   15 fallocate64@@GLIBC_2.10
  1072: 0000000000093870     7 FUNC    GLOBAL DEFAULT   15 _IO_iter_end@@GLIBC_2.2.5
  1073: 00000000000df730   454 FUNC    GLOBAL DEFAULT   15 getgrnam@@GLIBC_2.2.5
  1074: 000000000012ebf0    33 FUNC    GLOBAL DEFAULT   15 __wmemcpy_chk@@GLIBC_2.4
  1075: 000000000011f110    14 FUNC    WEAK   DEFAULT   15 adjtimex@@GLIBC_2.2.5
  1076: 0000000000094540    43 FUNC    GLOBAL DEFAULT   15 pthread_mutex_unlock@@GLIBC_2.2.5
  1077: 0000000000114e10    37 FUNC    GLOBAL DEFAULT   15 sethostname@@GLIBC_2.2.5
  1078: 0000000000091e50    89 FUNC    GLOBAL DEFAULT   15 _IO_setb@@GLIBC_2.2.5
  1079: 000000000010c180   169 FUNC    WEAK   DEFAULT   15 __pread64@@GLIBC_2.2.5
  1080: 000000000009d4b0   276 FUNC    GLOBAL DEFAULT   15 mcheck@@GLIBC_2.2.5
  1081: 0000000000034300    19 FUNC    GLOBAL DEFAULT   15 __isblank_l@@GLIBC_2.2.5
  1082: 0000000000157660   177 FUNC    GLOBAL DEFAULT   15 xdr_reference@@GLIBC_2.2.5
  1083: 00000000000e21e0  1002 FUNC    GLOBAL DEFAULT   15 getpwuid_r@@GLIBC_2.2.5
  1084: 000000000014c600   222 FUNC    GLOBAL DEFAULT   15 endrpcent@@GLIBC_2.2.5
  1085: 00000000001189a0    37 FUNC    GLOBAL DEFAULT   15 __munmap@@GLIBC_PRIVATE
  1086: 0000000000152ac0   101 FUNC    GLOBAL DEFAULT   15 netname2host@@GLIBC_2.2.5
  1087: 000000000012fc30   635 FUNC    GLOBAL DEFAULT   15 inet_network@@GLIBC_2.2.5
  1088: 00000000000344a0    36 FUNC    WEAK   DEFAULT   15 isctype@@GLIBC_2.3
  1089: 0000000000045fc0   326 FUNC    GLOBAL DEFAULT   15 putenv@@GLIBC_2.2.5
  1090: 00000000000c6ae0   166 FUNC    GLOBAL DEFAULT   15 wcswidth@@GLIBC_2.2.5
  1091: 000000000008c790   265 FUNC    GLOBAL DEFAULT   15 __fseeko64@@GLIBC_PRIVATE
  1092: 0000000000147040   338 FUNC    GLOBAL DEFAULT   15 pmap_set@@GLIBC_2.2.5
  1093: 000000000010f3c0    37 FUNC    WEAK   DEFAULT   15 fchown@@GLIBC_2.2.5
  1094: 0000000000160a60    43 FUNC    GLOBAL DEFAULT   15 pthread_cond_broadcast@GLIBC_2.2.5
  1095: 00000000000942f0    43 FUNC    GLOBAL DEFAULT   15 pthread_cond_broadcast@@GLIBC_2.3.2
  1096: 0000000000091410   725 FUNC    GLOBAL DEFAULT   15 _IO_link_in@@GLIBC_2.2.5
  1097: 0000000000120e50   116 FUNC    GLOBAL DEFAULT   15 ftok@@GLIBC_2.2.5
  1098: 0000000000156770   387 FUNC    GLOBAL DEFAULT   15 xdr_netobj@@GLIBC_2.2.5
  1099: 0000000000041000   517 FUNC    GLOBAL DEFAULT   15 catopen@@GLIBC_2.2.5
  1100: 00000000000be9b0    14 FUNC    WEAK   DEFAULT   15 __wcstoull_l@@GLIBC_2.2.5
  1101: 000000000005ebb0   306 FUNC    WEAK   DEFAULT   15 register_printf_function@@GLIBC_2.2.5
  1102: 0000000000042be0   115 FUNC    GLOBAL DEFAULT   15 __sigsetjmp@@GLIBC_2.2.5
  1103: 00000000000cab00   207 FUNC    GLOBAL DEFAULT   15 __isoc99_wscanf@@GLIBC_2.7
  1104: 0000000000114540   177 FUNC    GLOBAL DEFAULT   15 preadv64@@GLIBC_2.10
  1105: 00000000001ed788     8 OBJECT  GLOBAL DEFAULT   34 stdout@@GLIBC_2.2.5
  1106: 00000000000a06e0    19 FUNC    GLOBAL DEFAULT   15 __ffs@@GLIBC_2.2.5
